Año,RBD,Colegio,Comuna,Nivel,Region,IVE,Rural,MATRICULA_BASICA_MEDIA,Dependencia,GSE,Autoestima académica y motivación escolar,Clima de convivencia escolar,Participación y formación ciudadana,Hábitos de vida saludables,Simce Lenguaje,Len Nivel Insuficiente,Len Nivel Elemental,Len Nivel Adecuado,Simce Matemática,Mat Nivel Insuficiente,Mat Nivel Elemental,Mat Nivel Adecuado,Autopercepción y autovaloración académica,Motivación escolar,Sentido de pertenencia,Vida democrática,Hábitos de autocuidado,Hábitos alimenticios,Hábitos de vida activa,Ambiente de respeto,Ambiente organizado,Ambiente seguro,Participación
2023,15728,COLEGIO MUNICIPAL HUALLILEN,Coinco,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.88412017167382,Urbano,276,Municipal,Medio,71.0,78.0,78.0,73.0,274.0,30.4,8.7,60.9,252.0,39.1,47.8,13,70,72,76,78,69,82,67,71,83,79,80
2023,7249,ESCUELA RURAL TIQUECO,Río Bueno,4 básico,Región de Los Ríos,1.0,Rural,11,Municipal,Bajo,73.0,80.0,80.0,72.0,270.0,«,«,«,182.0,«,«,«,64,82,82,80,74,80,63,74,84,84,78
2023,8950,COLEGIO COMPANIA DE MARIA-SEMINARIO,Providencia,4 básico,,,,672,Particular pagado,Alto,73.0,79.0,80.0,66.0,309.0,6.1,26.5,67.3,300.0,8,44,48,73,74,79,83,64,72,61,73,84,80,78
2023,8950,COLEGIO COMPANIA DE MARIA-SEMINARIO,Providencia,II medio,,,,672,Particular pagado,Alto,77.0,81.0,82.0,66.0,300.0,4.5,43.2,52.3,339.0,4.4,17.8,77.8,76,77,80,84,67,72,59,75,87,83,81
2023,1286,ESCUELA BASICA CAROLINA OCAMPO GARCIA,San Felipe,4 básico,Región de Valparaíso,0.811475409836066,Rural,145,Municipal,Medio bajo,67.0,,66.0,60.0,222.0,54.5,36.4,9.1,214.0,80,20,0,67,67,61,60,63,68,50,-,-,-,76
2023,722,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,Ovalle,4 básico,Región de Coquimbo,0.855855855855856,Urbano,270,Municipal,Medio bajo,86.0,80.0,87.0,76.0,287.0,13,26.1,60.9,286.0,8.7,56.5,34.8,84,89,90,89,74,83,70,76,88,77,82
2023,24224,COLEGIO ANTOINE DE SAINT EXUPERY,COYHAIQUE,4 básico,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.71608040201005,Urbano,750,Part. subvencionado,Medio,73.0,,76.0,75.0,257.0,33.3,33.3,33.3,238.0,56.8,35.1,8.1,70,76,79,80,74,84,68,69,-,-,70
2023,24224,COLEGIO ANTOINE DE SAINT EXUPERY,COYHAIQUE,II medio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.732283464566929,Urbano,750,Part. subvencionado,Medio,62.0,69.0,66.0,59.0,242.0,65.6,18.8,15.6,238.0,68.8,21.9,9.4,60,65,66,66,62,66,50,62,74,72,68
2023,11591,INSTITUTO TECNICO PROFESIONAL LLIFEN,Futrono,II medio,Región de Los Ríos,0.95703125,Rural,319,Municipal,Bajo,70.0,75.0,78.0,70.0,239.0,45.2,38.7,16.1,228.0,70.3,29.7,0,67,73,80,76,68,79,64,69,82,74,77
2023,25389,COLEGIO `EMPRENDER OBISPO ALVEAR`,Puente Alto,4 básico,Región Metropolitana de Santiago,0.672815533980583,Urbano,1871,Part. subvencionado,Medio,72.0,74.0,76.0,70.0,279.0,27.5,24.8,47.7,270.0,25.7,46.8,27.5,71,74,75,79,69,79,63,68,80,75,75
2023,25389,COLEGIO `EMPRENDER OBISPO ALVEAR`,Puente Alto,II medio,Región Metropolitana de Santiago,0.693811074918567,Urbano,1871,Part. subvencionado,Medio,73.0,69.0,75.0,64.0,242.0,56.7,29.1,14.2,272.0,32.8,48.9,18.2,71,75,75,77,60,75,59,68,74,66,73
2023,1326,ESCUELA JULIO TEJEDOR ZUNIGA,SANTA MARÍA,4 básico,Región de Valparaíso,0.863636363636364,Rural,77,Municipal,Medio bajo,82.0,82.0,83.0,76.0,260.0,41.7,25,33.3,250.0,41.7,50,8.3,79,85,80,85,82,79,68,75,89,82,83
2023,1876,ESCUELA BASICA LA QUEBRADA,PUCHUNCAVÍ,4 básico,Región de Valparaíso,1.0,Rural,17,Municipal,Bajo,83.0,80.0,88.0,72.0,248.0,«,«,«,193.0,«,«,«,73*,93*,90*,87*,72*,67*,76*,81*,85*,74*,85*
2023,12693,COLEGIO MACAYA,Alto Hospicio,4 básico,Región de Tarapacá,0.787317073170732,Urbano,1204,Part. subvencionado,Medio bajo,81.0,80.0,85.0,75.0,271.0,37.5,23.4,39.1,273.0,29.7,34.4,35.9,79,83,86,88,78,80,68,72,87,80,82
2023,8205,ESCUELA RURAL ICHUAC,Puqueldón,4 básico,Región de Los Lagos,0.754385964912281,Rural,55,Municipal,Medio,75.0,82.0,84.0,78.0,308.0,«,«,«,248.0,«,«,«,74,77,82,87,73,89,72,76,92,79,83
2023,2980,ESCUELA SANTA MARTA,Talca,4 básico,Región del Maule,0.936507936507937,Rural,90,Municipal,Bajo,77.0,71.0,85.0,79.0,232.0,«,«,«,236.0,«,«,«,72,81,85,90,83,87,67,68,82,65,79
2023,25897,ESCUELA PART. INSTITUTO S.A,LA FLORIDA,4 básico,Región Metropolitana de Santiago,0.968609865470852,Urbano,295,Part. subvencionado,Medio bajo,74.0,74.0,78.0,74.0,235.0,47.8,34.8,17.4,227.0,61.5,38.5,0,72,77,81,77,74,79,68,68,81,72,77
2023,16541,CENTRO EDUCATIVO PEUMAYEN,Curicó,4 básico,Región del Maule,0.868333333333333,Urbano,1047,Part. subvencionado,Medio bajo,74.0,74.0,78.0,72.0,248.0,37.1,40.3,22.6,241.0,45,48.3,6.7,71,76,78,80,71,78,66,65,82,75,77
2023,16541,CENTRO EDUCATIVO PEUMAYEN,Curicó,II medio,Región del Maule,0.826923076923077,Urbano,1047,Part. subvencionado,Medio bajo,72.0,73.0,75.0,71.0,239.0,56.9,27.7,15.4,224.0,76.1,19.4,4.5,71,73,76,75,70,79,65,68,78,74,74
2023,10962,COLEGIO JUAN PABLO II,Calama,4 básico,Región de Antofagasta,0.358244365361803,Urbano,1315,Part. subvencionado,Medio alto,72.0,73.0,76.0,65.0,271.0,26.9,32.3,40.9,248.0,44.2,43.2,12.6,71,73,73,77,63,73,60,67,78,73,79
2023,10962,COLEGIO JUAN PABLO II,Calama,II medio,Región de Antofagasta,0.309468822170901,Urbano,1315,Part. subvencionado,Medio alto,75.0,70.0,71.0,62.0,253.0,48.9,25.6,25.6,270.0,46.2,32.3,21.5,74,77,68,70,60,71,53,67,77,66,76
2023,12188,ESCUELA CERRO ALEGRE,Río Bueno,4 básico,Región de Los Ríos,0.969230769230769,Rural,69,Part. subvencionado,Bajo,69.0,72.0,72.0,67.0,266.0,33.3,25,41.7,251.0,41.7,50,8.3,66,73,77,64,69,69,63,68,75,73,75
2023,12059,COLEGIO AGRÍCOLA LOS MAYOS,Santa Bárbara,II medio,Región del Biobío,1.0,Rural,207,Part. subvencionado,Bajo,79.0,81.0,83.0,78.0,208.0,89.2,10.8,0,194.0,88.6,11.4,0,74,83,85,85,77,83,75,73,89,82,80
2023,7956,LICEO BICENTENARIO POLITECNICO HOLANDA,LLANQUIHUE,II medio,Región de Los Lagos,0.924731182795699,Urbano,377,Servicio local de educación,Bajo,69.0,70.0,71.0,73.0,220.0,77.3,12.5,10.2,236.0,66.3,30.1,3.6,67,72,67,72,76,76,66,63,76,71,73
2023,7242,ESCUELA RURAL VIVANCO,Río Bueno,4 básico,Región de Los Ríos,0.867469879518072,Rural,87,Municipal,Medio bajo,85.0,84.0,88.0,69.0,257.0,«,«,«,244.0,«,«,«,81,88,90,88,73,74,60,81,90,81,85
2023,6123,ESCUELA PARTICULAR ARTURO PRAT,LONCOCHE,4 básico,Región de La Araucanía,0.914285714285714,Rural,33,Part. subvencionado,Medio bajo,72.0,78.0,78.0,70.0,255.0,«,«,«,245.0,«,«,«,67,76,77,72,63,82,66,73,86,74,87
2023,10717,ESCUELA TECNICA SANTA MARIA MICAELA,Talagante,II medio,Región Metropolitana de Santiago,0.918604651162791,Urbano,360,Part. subvencionado,Medio bajo,77.0,74.0,77.0,71.0,203.0,82.1,17.9,0,207.0,83.6,16.4,0,73,80,74,77,72,75,65,68,81,74,81
2023,3329,ESCUELA MAULE SUR,Colbún,4 básico,Región del Maule,0.894067796610169,Rural,272,Municipal,Medio bajo,76.0,75.0,81.0,72.0,274.0,30,20,50,261.0,28.6,47.6,23.8,71,81,88,82,72,80,65,69,84,73,73
2023,24836,COLEGIO SAN ISIDRO,BUIN,4 básico,,,,842,Particular pagado,Alto,72.0,78.0,78.0,67.0,321.0,0,25,75,299.0,6.5,39.1,54.3,72,72,78,79,64,74,62,72,82,79,76
2023,24836,COLEGIO SAN ISIDRO,BUIN,II medio,,,,842,Particular pagado,Alto,74.0,81.0,82.0,70.0,293.0,14.3,26.5,59.2,354.0,4,18,78,73,75,88,75,68,77,66,76,83,84,83
2023,5585,ESCUELA VILLA ALEGRE,Temuco,4 básico,Región de La Araucanía,0.978260869565217,Urbano,161,Municipal,Bajo,84.0,79.0,89.0,77.0,259.0,33.3,25,41.7,241.0,58.3,16.7,25,80,87,92,90,80,83,68,75,86,77,84
2023,7644,ESCUELA BASICA SANTA INES,Puerto Montt,4 básico,Región de Los Lagos,0.843601895734597,Urbano,300,Municipal,Medio bajo,70.0,70.0,73.0,67.0,260.0,28.6,42.9,28.6,248.0,32.1,57.1,10.7,66,73,73,74,66,74,61,67,77,66,71
2023,31432,LICEO ALTO CORDILLERA DE LA FLORIDA,La Florida,4 básico,Región Metropolitana de Santiago,0.785016286644951,Urbano,662,Municipal,Medio,76.0,75.0,78.0,69.0,292.0,19.4,22.2,58.3,280.0,27,35.1,37.8,73,79,80,79,68,79,61,68,83,73,75
2023,31432,LICEO ALTO CORDILLERA DE LA FLORIDA,La Florida,II medio,Región Metropolitana de Santiago,0.827715355805244,Urbano,662,Municipal,Medio bajo,74.0,75.0,77.0,66.0,251.0,49.4,30.6,20,238.0,62.2,34.1,3.7,74,75,73,75,64,74,61,69,80,75,82
2023,9426,ESCUELA LLANO SUBERCASEAUX,San Miguel,4 básico,Región Metropolitana de Santiago,0.671578947368421,Urbano,584,Municipal,Medio alto,85.0,82.0,89.0,80.0,286.0,18.2,29.9,51.9,265.0,24.1,54.4,21.5,83,86,89,92,83,84,73,75,88,82,86
2023,4029,ESCUELA BASICA SAN IGNACIO DE PALOMARES,Ránquil,4 básico,Región de Ñuble,0.891566265060241,Rural,106,Municipal,Medio bajo,90.0,89.0,93.0,79.0,294.0,«,«,«,278.0,27.3,45.5,27.3,88,92,94,95,79,84,75,83,95,88,91
2023,5485,ESC. BASICA BUTA RINCON,Lumaco,4 básico,Región de La Araucanía,0.9375,Rural,14,Municipal,Bajo,67.0,61.0,70.0,73.0,291.0,«,«,«,224.0,«,«,«,67,68,66,83,57,91,72,50,71,63,61
2023,26012,COLEGIO BICENTENARIO MODERNO PAINE,Paine,4 básico,Región Metropolitana de Santiago,0.870503597122302,Urbano,923,Part. subvencionado,Medio,75.0,73.0,80.0,70.0,248.0,50.7,22.7,26.7,233.0,63.2,23.7,13.2,71,78,80,82,72,74,65,69,82,69,78
2023,26012,COLEGIO BICENTENARIO MODERNO PAINE,Paine,II medio,Región Metropolitana de Santiago,0.86969696969697,Urbano,923,Part. subvencionado,Medio bajo,78.0,82.0,85.0,77.0,239.0,60,25.3,14.7,242.0,57.5,32.9,9.6,75,82,83,89,74,86,72,74,89,84,84
2023,1582,COLEGIO LUTERANO CONCORDIA,Valparaíso,4 básico,Región de Valparaíso,0.834016393442623,Urbano,796,Part. subvencionado,Medio,65.0,67.0,71.0,64.0,244.0,45.6,35.1,19.3,238.0,54.2,40.7,5.1,62,68,69,73,63,72,58,61,73,68,72
2023,1582,COLEGIO LUTERANO CONCORDIA,Valparaíso,II medio,Región de Valparaíso,0.761904761904762,Urbano,796,Part. subvencionado,Medio,75.0,74.0,80.0,69.0,259.0,43.4,30.2,26.4,274.0,47.2,28.3,24.5,74,77,78,79,68,79,59,68,82,70,81
2023,5282,COMPLEJO EDUCACIONAL COLLIPULLI,Collipulli,II medio,Región de La Araucanía,0.976592977893368,Urbano,849,Municipal,Bajo,69.0,71.0,71.0,70.0,212.0,80.8,11.9,7.3,208.0,84.6,13.5,1.9,66,73,74,71,72,75,64,64,79,70,69
2023,9716,ESCUELA BASICA ACAPULCO,LO ESPEJO,4 básico,Región Metropolitana de Santiago,0.936170212765958,Urbano,203,Municipal,Bajo,67.0,66.0,68.0,62.0,282.0,26.7,6.7,66.7,248.0,41.2,41.2,17.6,67,68,59,69,60,71,56,58,71,70,77
2023,5623,ESCUELA TRUMPULO CHICO,Padre Las Casas,4 básico,Región de La Araucanía,0.964912280701754,Rural,68,Municipal,Medio bajo,87.0,89.0,98.0,81.0,264.0,«,«,«,258.0,«,«,«,82,93,98,98,88,79,77,78,97,91,98
2023,8490,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,Santiago,4 básico,Región Metropolitana de Santiago,0.630434782608696,Urbano,623,Municipal,Medio,76.0,70.0,76.0,67.0,255.0,35,32.5,32.5,228.0,71.8,20.5,7.7,73,79,78,74,69,70,63,67,76,69,77
2023,8490,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,Santiago,II medio,Región Metropolitana de Santiago,0.776923076923077,Urbano,623,Municipal,Medio,73.0,67.0,71.0,61.0,233.0,61,29.9,9.1,215.0,79.5,20.5,0,71,76,67,73,63,65,54,66,73,64,74
2023,708,ESCUELA ANTONIO TIRADO LANAS,OVALLE,4 básico,Región de Coquimbo,0.935691318327974,Urbano,351,Municipal,Medio bajo,71.0,77.0,78.0,75.0,254.0,42.9,28.6,28.6,257.0,37.1,37.1,25.7,67,74,82,74,78,80,68,66,83,80,76
2023,1132,ESCUELA BASICA POZA VERDE,LA LIGUA,4 básico,Región de Valparaíso,0.958083832335329,Rural,161,Municipal,Medio bajo,74.0,78.0,83.0,74.0,262.0,25,43.8,31.3,221.0,66.7,26.7,6.7,71,77,84,82,77,76,68,72,82,79,84
2023,6626,ESC. BASICA RUCAPANGUE,Cholchol,4 básico,Región de La Araucanía,0.952380952380952,Rural,19,Municipal,Bajo,61.0,73.0,70.0,,259.0,«,«,«,214.0,«,«,«,54,68,79,63,-,-,-,59,90,69,69
2023,9601,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,San Ramón,II medio,Región Metropolitana de Santiago,0.923497267759563,Urbano,295,Municipal,Bajo,71.0,74.0,74.0,70.0,215.0,85,15,0,202.0,89.2,10.8,0,68,75,73,71,75,76,61,67,80,74,78
2023,9075,LICEO BICENTENARIO JOAQUIN EDWARDS BELLO,MACUL,II medio,Región Metropolitana de Santiago,0.870689655172414,Urbano,144,Servicio local de educación,Medio bajo,74.0,75.0,76.0,64.0,232.0,64.7,32.4,2.9,233.0,68.8,21.9,9.4,71,76,74,79,66,69,56,70,79,76,75
2023,18149,COLEGIO RUCALHUE,HUALPÉN,4 básico,Región del Biobío,0.763371150729336,Urbano,705,Part. subvencionado,Medio,70.0,78.0,77.0,67.0,267.0,30,30,40,245.0,44.3,45.9,9.8,70,70,77,78,68,74,60,71,82,80,74
2023,6690,ESCUELA PARTICULAR PEDRO AGUIRRE CERDA,NUEVA IMPERIAL,4 básico,Región de La Araucanía,0.972222222222222,Rural,87,Part. subvencionado,Bajo,85.0,75.0,93.0,80.0,239.0,«,«,«,208.0,«,«,«,82,89,93,97,79,82,80,78,85,62,90
2023,2266,ESCUELA BASICA CAMPO LINDO,Requínoa,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.965346534653465,Rural,263,Municipal,Bajo,76.0,75.0,75.0,67.0,230.0,60,20,20,222.0,63.2,31.6,5.3,73,80,80,74,68,67,68,68,85,72,73
2023,24657,COLEGIO CRISTIANO BETHEL II,El Bosque,4 básico,Región Metropolitana de Santiago,0.823943661971831,Urbano,347,Part. subvencionado,Medio,73.0,79.0,81.0,73.0,279.0,10.3,48.3,41.4,272.0,27.6,51.7,20.7,71,76,82,80,72,80,67,72,87,78,82
2023,1692,ESCUELA ARTURO PRAT CHACON,VIÑA DEL MAR,4 básico,Región de Valparaíso,0.909492273730684,Urbano,516,Municipal,Medio bajo,70.0,66.0,72.0,66.0,236.0,52.2,26.1,21.7,211.0,74.5,23.4,2.1,66,74,71,72,65,73,60,61,72,65,72
2023,7959,ESCUELA BASICA GABRIELA MISTRAL,LLANQUIHUE,4 básico,Región de Los Lagos,0.897911832946636,Urbano,429,Servicio local de educación,Medio bajo,84.0,83.0,87.0,74.0,277.0,23.1,38.5,38.5,265.0,34.6,34.6,30.8,80,88,91,92,80,72,69,76,91,82,80
2023,7819,ESCUELA RURAL EL AVELLANAL,Calbuco,4 básico,Región de Los Lagos,0.875,Rural,19,Municipal,Bajo,56.0,78.0,62.0,69.0,228.0,«,«,«,233.0,«,«,«,50,62,63,39,64,85,59,67,87,81,84
2023,357,COL. SAN LUIS,Antofagasta,4 básico,,,,975,Particular pagado,Alto,71.0,78.0,81.0,72.0,299.0,7.5,28.4,64.2,300.0,14.9,28.4,56.7,70,73,81,85,68,81,66,72,81,82,77
2023,357,COL. SAN LUIS,Antofagasta,II medio,,,,975,Particular pagado,Alto,74.0,78.0,81.0,67.0,292.0,15.7,29.4,54.9,345.0,1.8,32.1,66.1,72,75,83,79,63,77,63,73,83,79,79
2023,12241,COLEGIO CORAZON DE JESUS,QUINTA NORMAL,4 básico,Región Metropolitana de Santiago,0.704697986577181,Urbano,508,Part. subvencionado,Medio,78.0,81.0,81.0,73.0,297.0,11.4,17.1,71.4,283.0,22.9,37.1,40,77,80,87,80,75,78,66,72,84,86,75
2023,12241,COLEGIO CORAZON DE JESUS,QUINTA NORMAL,II medio,Región Metropolitana de Santiago,0.741721854304636,Urbano,508,Part. subvencionado,Medio,74.0,80.0,79.0,77.0,256.0,42.1,44.7,13.2,244.0,59.5,29.7,10.8,71,77,77,81,80,83,67,72,86,82,79
2023,14629,COLEGIO CASTELIANO,Viña del Mar,4 básico,Región de Valparaíso,0.847826086956522,Urbano,1196,Part. subvencionado,Medio,68.0,69.0,74.0,66.0,256.0,44.3,21.3,34.4,254.0,37.5,37.5,25,67,69,75,73,67,71,60,64,74,69,73
2023,14629,COLEGIO CASTELIANO,Viña del Mar,II medio,Región de Valparaíso,0.826086956521739,Urbano,1196,Part. subvencionado,Medio,76.0,74.0,78.0,73.0,232.0,64.4,26.7,8.9,245.0,58.2,36.3,5.5,73,79,78,79,71,78,70,69,79,73,76
2023,5087,ESCUELA COLICO SUR,Curanilahue,4 básico,Región del Biobío,0.892307692307692,Urbano,279,Municipal,Medio bajo,77.0,75.0,82.0,67.0,219.0,66.7,22.2,11.1,218.0,83.3,16.7,0,75,80,85,79,67,72,61,71,84,71,80
2023,31019,ESCUELA BASICA Y DE LENGUAJE GLORIA SKILLMANN,LANCO,4 básico,Región de Los Ríos,0.85981308411215,Urbano,169,Part. subvencionado,Medio bajo,65.0,73.0,71.0,66.0,237.0,53.3,33.3,13.3,233.0,60,26.7,13.3,63,68,76,67,65,71,61,70,79,70,71
2023,5085,ESCUELA RAMIRO ROA GONZALEZ,CURANILAHUE,4 básico,Región del Biobío,0.798828125,Urbano,1213,Municipal,Medio,76.0,77.0,79.0,70.0,263.0,32.5,32.5,35,253.0,44.9,35.6,19.5,74,77,80,81,72,75,64,71,83,79,75
2023,12573,COLEGIO MARIA REINA,Iquique,4 básico,Región de Tarapacá,0.648026315789474,Urbano,617,Part. subvencionado,Medio,72.0,72.0,75.0,73.0,250.0,47.1,23.5,29.4,223.0,74.3,25.7,0,70,74,78,76,72,75,70,65,79,73,70
2023,12573,COLEGIO MARIA REINA,Iquique,II medio,Región de Tarapacá,0.602739726027397,Urbano,617,Part. subvencionado,Medio,68.0,71.0,69.0,65.0,255.0,48.6,25,26.4,253.0,51.4,35.7,12.9,67,69,64,70,66,73,57,64,77,71,74
2023,10197,ESCUELA JUANA DE LESTONAC,Renca,4 básico,Región Metropolitana de Santiago,0.921810699588477,Urbano,271,Municipal,Medio bajo,68.0,74.0,71.0,70.0,269.0,23.1,34.6,42.3,249.0,55.6,18.5,25.9,67,69,70,69,71,79,62,66,82,76,75
2023,3941,LICEO CAMPANARIO,Yungay,4 básico,Región de Ñuble,0.93717277486911,Urbano,402,Municipal,Medio bajo,63.0,70.0,66.0,54.0,233.0,50,42.9,7.1,243.0,50,28.6,21.4,61,66,65,60,58,56,47,68,76,67,72
2023,3941,LICEO CAMPANARIO,Yungay,II medio,Región de Ñuble,0.9375,Urbano,402,Municipal,Bajo,74.0,74.0,78.0,67.0,222.0,74.4,15.4,10.3,222.0,77.5,22.5,0,72,76,79,77,67,76,60,68,80,74,78
2023,11830,ESCUELA BASICA  1287 SAN MARCOS APOSTOL,MAIPÚ,4 básico,Región Metropolitana de Santiago,0.767195767195767,Urbano,629,Part. subvencionado,Medio,74.0,78.0,81.0,75.0,265.0,30.2,33.3,36.5,257.0,30.6,53.2,16.1,72,77,80,84,72,82,71,70,82,80,81
2023,6953,ESCUELA RURAL EL SALTO,LOS LAGOS,4 básico,Región de Los Ríos,0.941176470588235,Rural,114,Municipal,Medio bajo,87.0,88.0,90.0,76.0,299.0,0,40,60,282.0,«,«,«,84,90,91,91,77,80,72,78,93,93,88
2023,8681,COLEGIO ANGLO MAIPU,Maipú,4 básico,Región Metropolitana de Santiago,0.797346200241255,Urbano,1297,Part. subvencionado,Medio,72.0,72.0,78.0,74.0,271.0,27.8,30.9,41.2,269.0,28.4,40,31.6,69,74,81,81,73,83,66,65,77,75,73
2023,8681,COLEGIO ANGLO MAIPU,Maipú,II medio,Región Metropolitana de Santiago,0.728613569321534,Urbano,1297,Part. subvencionado,Medio,74.0,77.0,78.0,74.0,268.0,31.3,46.3,22.4,262.0,47.1,41.2,11.8,73,76,79,78,74,86,62,70,85,77,78
2023,16728,COLEGIO SANTO TOMAS DE TALCA,Maule,4 básico,Región del Maule,0.47001620745543,Urbano,1041,Part. subvencionado,Medio alto,66.0,72.0,72.0,66.0,287.0,16.7,27.3,56.1,287.0,20.3,29.7,50,65,68,73,73,67,73,57,67,76,74,69
2023,16728,COLEGIO SANTO TOMAS DE TALCA,Maule,II medio,Región del Maule,0.518900343642612,Urbano,1041,Part. subvencionado,Medio alto,78.0,76.0,79.0,68.0,284.0,19.4,37.3,43.3,306.0,20.3,34.8,44.9,75,80,82,82,64,75,63,69,84,75,75
2023,5935,ESCUELA PARTICULAR SANTA TERESITA,Vilcún,4 básico,Región de La Araucanía,0.931818181818182,Rural,109,Part. subvencionado,Medio bajo,72.0,72.0,78.0,71.0,234.0,42.9,42.9,14.3,221.0,73.3,20,6.7,71,72,75,77,69,76,68,67,82,68,81
2023,5226,ESCUELA DIEGO DUBLE URRUTIA,Angol,4 básico,Región de La Araucanía,0.92,Urbano,888,Municipal,Medio bajo,71.0,75.0,73.0,71.0,292.0,17.1,25.7,57.1,254.0,32.9,45.7,21.4,70,72,73,75,72,78,62,67,80,77,72
2023,3992,ESCUELA MILAHUE,BULNES,4 básico,Región de Ñuble,1.0,Rural,27,Municipal,Bajo,80.0,87.0,89.0,,216.0,«,«,«,190.0,«,«,«,72,88,89,84,72,-,-,74,89,97,95
2023,1541,ESCUELA REPUBLICA DE EL SALVADOR,VALPARAÍSO,4 básico,Región de Valparaíso,0.914893617021277,Urbano,171,Servicio local de educación,Medio bajo,75.0,80.0,82.0,71.0,230.0,63.6,18.2,18.2,218.0,80,10,10,71,79,84,82,68,79,64,73,90,78,80
2023,5569,LICEO GABRIELA MISTRAL DE TEMUCO,Temuco,4 básico,Región de La Araucanía,0.800947867298578,Urbano,775,Municipal,Medio,70.0,71.0,72.0,68.0,267.0,26.1,34.8,39.1,263.0,20.8,66.7,12.5,67,73,75,70,68,73,62,66,74,72,71
2023,5569,LICEO GABRIELA MISTRAL DE TEMUCO,Temuco,II medio,Región de La Araucanía,0.885514018691589,Urbano,775,Municipal,Medio bajo,73.0,75.0,75.0,71.0,268.0,34.9,43,22.1,243.0,64.3,25.7,10,71*,74*,72*,80*,75*,75*,64*,69*,81*,75*,72*
2023,5693,ESCUELA PARTICULAR ESTRELLA DE BELEN,Temuco,4 básico,Región de La Araucanía,0.837209302325581,Urbano,44,Part. subvencionado,Medio bajo,63.0,75.0,73.0,73.0,247.0,«,«,«,215.0,«,«,«,60,66,69,73,71,88,60,65,80,81,76
2023,5473,ESC. BASICA QUETRAHUE,Lumaco,4 básico,Región de La Araucanía,1.0,Rural,23,Municipal,Bajo,87.0,87.0,90.0,85.0,343.0,«,«,«,290.0,«,«,«,85,90*,93,90,90,88,78,80,94,89,88
2023,1181,ESCUELA BASICA LOS ANGELES,Cabildo,4 básico,Región de Valparaíso,0.875,Rural,13,Municipal,Bajo,,,,,192.0,«,«,«,142.0,«,«,«,-,-,-,-,-,-,-,-,-,-,-
2023,25319,ESC. BAS. Y ESP. PART. KIMKELEN,SAN BERNARDO,4 básico,Región Metropolitana de Santiago,0.958217270194986,Urbano,406,Part. subvencionado,Bajo,74.0,72.0,77.0,64.0,215.0,73.1,15.4,11.5,218.0,70.4,25.9,3.7,70,79,75,74,66,66,58,68,82,67,81
2023,12824,COL  SUNFLOWER SCHOOL,Antofagasta,4 básico,,,,47,Particular pagado,Alto,67.0,85.0,76.0,65.0,243.0,«,«,«,233.0,«,«,«,68,66,87,63,74,64,58,74,93,88,78
2023,2285,COLEGIO MANUEL FRANCISCO CORREA,Rengo,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.922222222222222,Rural,314,Municipal,Medio bajo,75.0,77.0,77.0,69.0,252.0,41.2,17.6,41.2,242.0,57.9,26.3,15.8,72,77,76,78,68,78,60,70,85,75,77
2023,2285,COLEGIO MANUEL FRANCISCO CORREA,Rengo,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.909090909090909,Rural,314,Municipal,Bajo,64.0,70.0,65.0,63.0,214.0,73.1,19.2,7.7,218.0,80,20,0,62,67,65,60,61,69,58,61,76,73,71
2023,24885,COLEGIO KING SCHOOL CORDILLERA,LA PINTANA,4 básico,Región Metropolitana de Santiago,0.908296943231441,Urbano,1799,Part. subvencionado,Medio bajo,74.0,65.0,73.0,70.0,266.0,31.1,32.1,36.8,242.0,55.4,35.6,8.9,72,75,71,77,71,79,60,60,69,65,71
2023,24885,COLEGIO KING SCHOOL CORDILLERA,LA PINTANA,II medio,Región Metropolitana de Santiago,0.929971988795518,Urbano,1799,Part. subvencionado,Bajo,72.0,70.0,69.0,65.0,225.0,71.9,20.3,7.8,230.0,68.9,24.6,6.6,70,74,71,71,64,75,56,65,76,69,66
2023,8165,ESCUELA RURAL EDUARDO FREI MONTALVA,Curaco de Vélez,4 básico,Región de Los Lagos,0.869565217391304,Rural,39,Municipal,Medio bajo,70.0,76.0,74.0,59.0,258.0,«,«,«,266.0,«,«,«,65,75,83,70,58,71,48,73,85,71,67
2023,10411,ESCUELA BASICA SANTA MARTA DE LIRAY,COLINA,4 básico,Región Metropolitana de Santiago,0.72093023255814,Rural,553,Municipal,Medio,78.0,78.0,81.0,73.0,280.0,22.9,30,47.1,258.0,32.9,47.1,20,75,81,84,83,74,80,67,73,85,77,76
2023,3768,ESCUELA LAS ARBOLEDAS,San Carlos,4 básico,Región de Ñuble,0.919354838709677,Rural,214,Municipal,Medio bajo,75.0,80.0,84.0,72.0,250.0,50,31.3,18.8,253.0,26.7,66.7,6.7,72,79,82,87,71,80,65,69,90,79,83
